summit_id,name,elevation,isolation,prominence,latitude,longtitude,type,county,state,type_str
16686,"Peale, Mount",12721,73.19,6181,38.43830,-109.22930,0,San Juan County,UT,mount
16688,"Mitchell, Mount",6684,1195.36,6092,35.76480,-82.26520,0,Yancey County,NC,mount
16702,North Schell Peak,11883,23.53,5413,39.41320,-114.59970,2,White Pine County,NV,peak
16707,"Stuart, Mount",9415,45.13,5359,47.47510,-120.90220,0,Chelan County,WA,mount
16713,Lassen Peak,10457,73.19,5237,40.48820,-121.50480,2,Shasta County,CA,peak
16716,Chiricahua Peak,9759,64.52,5149,31.84570,-109.29100,2,Cochise County,AZ,peak
16724,Hole in the Mountain Peak,11306,26.78,4846,40.95070,-115.12230,2,Elko County,NV,peak
16725,Hyndman Peak,12009,30.21,4829,43.74950,-114.13110,2,Blaine County,ID,peak
16733,"Baldy, Mount",11420,153.84,4745,33.91100,-109.56490,0,Apache County,AZ,mount
16734,Delano Peak,12169,112.48,4709,38.36910,-112.37130,2,Beaver County,UT,peak
16737,"Saint Helens, Mount",8333,33.76,4593,46.19140,-122.19560,0,Skamania County,WA,mount
16739,"Wrightson, Mount",9453,38.87,4591,31.69610,-110.84830,0,Santa Cruz County,AZ,mount
7247,Black Peak,11657,5.92,1357,43.41370,-110.36100,2,Teton County,WY,peak
16221,Camel Mountain,4687,6.16,582,31.79300,-107.30030,1,Luna County,NM,mountain
16811,Sloan Peak,7835,11.35,3895,48.04150,-121.34010,2,Snohomish County,WA,peak
16878,Tohakum Peak,8182,18.68,3512,40.17930,-119.45530,2,Washoe County,NV,peak
17031,"Ellsworth, Mount",8235,9.89,2935,37.74620,-110.61990,0,Garfield County,UT,mount
17233,Old Baldy Mountain,7511,16.03,2411,46.71060,-112.87140,1,Powell County,MT,mountain
17302,Big Mountain,8594,14.24,2414,41.27990,-119.05990,1,Humboldt County,NV,mountain
17702,Hogback Mountain,6789,5.24,2009,46.60000,-121.40610,1,Lewis County,WA,mountain
17799,Sonora Peak,11459,4.76,1816,38.35390,-119.63550,2,Mono County,CA,peak
18471,Coffee Peak,10005,1.42,385,39.05970,-112.13780,2,Millard County,UT,peak
19943,Sabie Mountain,8021,4.76,1041,39.96680,-112.34180,1,Tooele County,UT,mountain
23002,Red Arch Mountain,5930,0.60,210,37.25520,-112.94900,1,Washington County,UT,mountain
26577,Goat Peak,7995,5.09,1175,47.60520,-113.97540,2,Lake County,MT,peak
27727,Gold Creek Peak,7207,6.84,1467,47.06680,-113.69940,2,Missoula County,MT,peak
32280,"Tom, Mount",13652,4.78,1992,37.33850,-118.65690,0,Inyo County,CA,mount
33591,Heart Mountain,10422,4.23,1282,44.31990,-112.75000,1,Clark County,ID,mountain
36017,"Manning, Mount",7705,2.33,445,43.70280,-111.28670,0,Teton County,ID,mount
36024,House Mountain,7700,9.16,1720,43.43320,-115.48760,1,Elmore County,ID,mountain
37465,Dollar Mountain,6638,2.88,538,43.68300,-114.34840,1,Blaine County,ID,mountain
40988,Slide Mountain,9698,2.03,798,39.31280,-119.88440,1,Washoe County,NV,mountain
48765,"Fury, Mount",8300,2.67,1320,48.81170,-121.32280,0,Whatcom County,WA,mount
49327,"Saul, Mount",7300,3.10,1400,48.00180,-121.02310,0,Chelan County,WA,mount
49400,Ike Mountain,7186,1.43,848,48.73150,-120.18870,1,Okanogan County,WA,mountain
49667,Skagit Peak,6820,3.83,920,48.91640,-120.95010,2,Whatcom County,WA,peak
52864,"Josephine, Mount",3957,3.36,1337,48.58850,-121.96170,0,Skagit County,WA,mount
53005,Schalow Mountain,3848,1.98,1468,48.58330,-119.68560,1,Okanogan County,WA,mountain
53231,Toppenish Mountain,3609,4.24,519,46.27250,-120.66750,1,Yakima County,WA,mountain
55844,Richards Mountain,335,5.43,125,48.73720,-122.70230,1,Whatcom County,WA,mountain
56816,Onyx Peak,9113,2.84,653,34.19210,-116.70910,2,San Bernardino County,CA,peak
58592,Cobblestone Mountain,6733,3.12,1393,34.60910,-118.86790,1,Ventura County,CA,mountain
60147,Chief Peak,5580,3.67,840,34.51060,-119.16780,2,Ventura County,CA,peak
68914,Burdell Mountain,1580,6.07,1080,38.14640,-122.59180,1,Marin County,CA,mountain
16772,"Patterson, Mount",11673,18.63,4173,38.43670,-119.30530,0,Mono County,CA,mount
16791,Mormon Peak,7414,28.09,4034,36.97410,-114.50050,2,Lincoln County,NV,peak
16792,Black Mountain,8330,25.82,2550,46.73840,-112.52180,1,Lewis and Clark County,MT,mountain
16793,North Gardner Mountain,8956,14.40,4016,48.51510,-120.50160,1,Okanogan County,WA,mountain
16825,Bald Mountain,9348,43.56,3768,37.44950,-115.73370,1,Lincoln County,NV,mountain
16826,"Calowahcan, Mount",9061,5.07,2041,47.45760,-113.94340,0,Lake County,MT,mount
16848,Gunn Peak,6240,10.85,3651,47.81610,-121.44800,2,Snohomish County,WA,peak
16850,"Mansfield, Mount",4393,52.07,3643,44.54390,-72.81430,0,Chittenden County,VT,mount
16859,George H Hansen Peak,8523,24.21,3613,39.72500,-113.44030,2,Juab County,UT,peak
16869,"Bonaparte, Mount",7257,27.02,3557,48.78520,-119.12230,0,Okanogan County,WA,mount
16876,"Daniel, Mount",7980,13.32,3520,47.56570,-121.17820,0,Kittitas County,WA,mount
16883,"Siegel, Mount",9451,19.47,3471,38.88950,-119.50210,0,Douglas County,NV,mount
16888,Sturgill Peak,7589,12.68,3449,44.61990,-116.94350,2,Washington County,ID,peak
16898,"Dutton, Mount",11041,15.80,3421,38.02050,-112.21740,0,Garfield County,UT,mount
16900,"Cowen, Mount",11212,17.77,2672,45.38920,-110.48580,0,Park County,MT,mount
16904,Crow Peak,9415,32.91,3795,46.29410,-111.90380,2,Jefferson County,MT,peak
16912,Aeneas Mountain,5167,4.24,3347,48.74320,-119.62240,1,Okanogan County,WA,mountain
16917,Killington Peak,4235,57.04,3325,43.60450,-72.82010,2,Rutland County,VT,peak
16919,"Blum, Mount",7680,7.37,3300,48.75410,-121.48230,0,Whatcom County,WA,mount
16920,Browns Peak,7657,25.60,3317,33.68440,-111.32570,2,Gila County,AZ,peak
16926,Slide Mountain,4190,136.56,3295,41.99920,-74.38580,1,Ulster County,NY,mountain
71423,Cooper Peak,7950,2.12,730,32.21180,-109.57790,2,Cochise County,AZ,peak
71904,Hyde Creek Mountain,7270,22.96,1660,34.83520,-112.91870,1,Yavapai County,AZ,mountain
78209,Table Mountain,2895,0.84,315,33.96400,-112.11660,1,Maricopa County,AZ,mountain
78771,Cabeza Prieta Peak,2559,4.18,1049,32.28900,-113.80850,2,Yuma County,AZ,peak
86165,Green Mountain,2833,5.38,1753,44.76100,-123.64040,1,Polk County,OR,mountain
88194,Bull Mountain,715,3.13,430,45.41770,-122.82250,1,Washington County,OR,mountain
94488,Capitol Peak,3158,19.08,168,34.95360,-101.67660,2,Randall County,TX,peak
97992,Bald Mountain,1692,0.90,142,44.43480,-70.52790,1,Oxford County,ME,mountain
100722,North Moat Mountain,3196,4.43,1176,44.04290,-71.21450,1,Carroll County,NH,mountain
104394,Big House Mountain,3645,16.68,1945,37.83100,-79.56200,1,Rockbridge County,VA,mountain
138256,Gander Mountain,957,38.60,72,42.49400,-88.19310,1,Lake County,IL,mountain
142557,Cantata Peak,6391,1.15,1109,61.15800,-149.32150,2,Anchorage,AK,peak
162698,Sheep Mountain,4245,3.22,1129,58.29310,-134.30280,1,Juneau,AK,mountain
105141,Whites Peak,2896,4.79,716,37.77150,-79.30140,2,Rockbridge County,VA,peak
106913,Lick Mountain,1196,1.55,326,38.23500,-78.61020,1,Albemarle County,VA,mountain
108611,Pilot Mountain,5100,3.79,560,35.27350,-82.86740,1,Transylvania County,NC,mountain
112606,Horseshoe Mountain,5288,1.01,268,35.64540,-83.38740,1,Sevier County,TN,mountain
112841,Snaggy Mountain,3380,1.17,560,36.60620,-81.72570,1,Johnson County,TN,mountain
958,Meadow Mountain,12860,1.87,400,39.10000,-107.10060,1,Gunnison County,CO,mountain
1046,Beautiful Mountain,12764,2.79,798,37.61740,-106.92740,1,Mineral County,CO,mountain
1181,Crystal Peak,12632,1.61,532,39.03580,-107.08810,2,Gunnison County,CO,peak
1377,East Beckwith Mountain,12432,6.25,2492,38.84640,-107.22340,1,Gunnison County,CO,mountain
1980,Charleys Peak,11677,0.75,337,37.17080,-106.61770,2,Archuleta County,CO,peak
2521,Wichita Mountain,10855,2.55,315,39.57230,-106.12830,1,Summit County,CO,mountain
2577,Rhyolite Mountain,10780,3.30,690,38.78260,-105.16680,1,Teller County,CO,mountain
2835,Ford Peak,10426,2.52,486,39.34380,-106.79350,2,Pitkin County,CO,peak
16927,Breckenridge Mountain,7580,10.59,3303,35.45120,-118.58700,1,Kern County,CA,mountain
16928,Highland Peak,9395,43.94,3285,37.89390,-114.57880,2,Lincoln County,NV,peak
16938,Castle Peak,8306,15.09,3246,48.98200,-120.86200,2,Okanogan County,WA,peak
16940,"Wilson, Mount",5445,28.13,3225,35.99670,-114.61190,0,Mohave County,AZ,mount
16948,Cuddy Mountain,7867,25.64,3207,44.77120,-116.78420,1,Washington County,ID,mountain
16963,"Ashland, Mount",7532,30.55,3152,42.08100,-122.71730,0,Jackson County,OR,mount
16965,Big Lookout Mountain,7100,16.50,3120,44.60870,-117.27830,1,Baker County,OR,mountain
16974,Copernicus Peak,4380,65.59,3120,37.34690,-121.63010,2,Santa Clara County,CA,peak
16975,Eagle Peak,7484,53.47,3119,30.92130,-105.08520,2,Hudspeth County,TX,peak
17001,Anderson Mountain,3364,5.48,3024,48.64040,-122.25690,1,Skagit County,WA,mountain
17012,"Hamilton, Mount",10745,21.30,3005,39.23230,-115.54130,0,White Pine County,NV,mount
17013,Mine Camp Peak,10222,21.43,3002,38.87380,-112.25330,2,Millard County,UT,peak
17030,"Union, Mount",7979,54.79,2949,34.41500,-112.40430,0,Yavapai County,AZ,mount
17045,"Bangs, Mount",8012,17.80,2912,36.79290,-113.85470,0,Mohave County,AZ,mount
17050,Great Northern Mountain,8705,11.12,2525,48.33560,-113.77720,1,Flathead County,MT,mountain
17058,Shingle Peak,9823,13.11,2883,38.50830,-114.92780,2,Lincoln County,NV,peak
58794,Argus Peak,6562,6.63,1662,35.85230,-117.44650,2,Inyo County,CA,peak
8485,Warbonnet Peak,9414,21.34,1754,42.43480,-105.79390,2,Converse County,WY,peak
2922,Electric Mountain,10304,5.78,1004,39.07860,-107.56080,1,Delta County,CO,mountain
3077,Copper Mountain,10127,2.14,295,39.95550,-106.28810,1,Grand County,CO,mountain
3521,Bald Mountain,9607,2.06,547,38.78110,-106.03320,1,Chaffee County,CO,mountain
5010,Basin Mountain,8245,3.43,625,37.20560,-107.95480,1,La Plata County,CO,mountain
5975,Bald Mountain,7098,1.08,118,40.35580,-105.26350,1,Larimer County,CO,mountain
5982,M F Mountain,7082,7.57,302,40.35510,-108.56420,1,Moffat County,CO,mountain
6316,Booth Mountain,6470,3.19,520,38.48760,-104.87330,1,Pueblo County,CO,mountain
6867,Dinwoody Peak,13540,0.30,160,43.16320,-109.63180,2,Sublette County,WY,peak
220,"Silex, Mount",13628,0.76,808,37.67030,-107.54800,0,San Juan County,CO,mount
265,Hayden Peak,13561,0.82,181,39.05920,-106.85190,2,Pitkin County,CO,peak
590,Red Peak,13215,0.70,115,39.39110,-106.00410,2,Summit County,CO,peak
9025,Middle Sawtooth Mountain,8502,0.30,202,42.38550,-105.58360,1,Albany County,WY,mountain
11562,Gallina Peak,10887,2.36,187,36.57650,-105.54980,2,Taos County,NM,peak
13182,Cabezon Peak,7785,10.35,1508,35.59950,-107.09590,2,Sandoval County,NM,peak
14598,Knight Peak,6602,4.78,552,32.53260,-108.52030,2,Grant County,NM,peak
15423,Playas Peak,5868,4.68,958,31.89830,-108.49690,2,Grant County,NM,peak
16341,Hidden Peak,10992,0.61,212,40.56090,-111.64500,2,Salt Lake County,UT,peak
16743,Swasey Peak,9669,41.41,4529,39.38830,-113.31610,2,Millard County,UT,peak
16807,Job Peak,8785,17.12,3915,39.58320,-118.23540,2,Churchill County,NV,peak
16841,Ward Mountain,10936,18.41,3676,39.10020,-114.92050,1,White Pine County,NV,mountain
17036,Woodchute Mountain,7860,26.58,2930,34.74980,-112.17530,1,Yavapai County,AZ,mountain
17338,South Putnam Mountain,8949,10.40,2369,42.91340,-112.13010,1,Caribou County,ID,mountain
17638,Tuchuck Mountain,7751,6.50,2491,48.97640,-114.67490,1,Flathead County,MT,mountain
18357,Sims Peak,10322,3.86,342,40.71510,-109.73400,2,Uintah County,UT,peak
18673,Francis Peak,9540,3.46,520,41.03290,-111.83860,2,Davis County,UT,peak
19094,Dutch Peak,8964,1.82,584,39.95500,-112.48050,2,Tooele County,UT,peak
22111,Desert Mountain,6480,10.65,1270,39.78130,-112.59440,1,Juab County,UT,mountain
25835,Sherburne Peak,8578,1.05,198,48.88330,-113.56280,2,Glacier County,MT,peak
26209,Sarcee Mountain,8353,1.82,1273,48.98830,-113.78770,1,Glacier County,MT,mountain
32294,Thunder Mountain,13549,0.62,590,36.66900,-118.47570,1,Tulare County,CA,mountain
32303,"Bolton Brown, Mount",13490,1.02,597,37.04620,-118.44070,0,Fresno County,CA,mount
32397,"Genevra, Mount",13054,0.86,488,36.68330,-118.43420,0,Tulare County,CA,mount
37858,Cedar Mountain,6380,4.13,675,42.55740,-112.31790,1,Bannock County,ID,mountain
48647,Pikers Peak,11657,0.53,77,46.19520,-121.48700,2,Yakima County,WA,peak
17064,Gunsight Mountain,9258,2.33,2312,48.61470,-113.76810,1,Flathead County,MT,mountain
17068,West Peak,4145,8.06,2855,45.14680,-70.28800,2,Somerset County,ME,peak
17072,Cuyamaca Peak,6512,25.54,2852,32.94670,-116.60660,2,San Diego County,CA,peak
17099,Smith Peak,5242,17.52,2797,34.06500,-113.35580,2,La Paz County,AZ,peak
17106,Holland Peak,9356,18.95,4016,47.53490,-113.58250,2,Missoula County,MT,peak
17108,Granite Peak,7082,27.12,2769,40.12800,-113.27100,2,Tooele County,UT,peak
17118,"Forgotten, Mount",6005,4.48,2745,48.09880,-121.44510,0,Snohomish County,WA,mount
17134,Portuguese Mountain,9240,22.75,2710,38.74150,-115.84960,1,Nye County,NV,mountain
17136,"Ajo, Mount",4808,61.31,2703,32.02680,-112.69050,0,Pima County,AZ,mount
17152,Mica Peak,5241,21.58,2671,47.62220,-116.98850,2,Kootenai County,ID,peak
17153,"Cabot, Mount",4170,14.01,2665,44.50590,-71.41430,0,Coos County,NH,mount
17154,Lone Mountain,11162,16.68,2742,45.27820,-111.45060,1,Madison County,MT,mountain
34634,Graham Peak,8867,5.14,687,42.12350,-113.71620,2,Cassia County,ID,peak
35343,Bannock Peak,8263,9.53,1083,42.60350,-112.70720,2,Power County,ID,peak
35829,Wilson Peak,7865,2.05,455,44.45740,-116.15930,2,Gem County,ID,peak
48904,Rock Mountain,7971,1.61,831,48.69030,-119.91680,1,Okanogan County,WA,mountain
48987,Storey Peak,7821,1.93,401,48.51120,-120.44660,2,Okanogan County,WA,peak
49131,Magic Mountain,7610,0.86,550,48.44600,-121.04120,1,Skagit County,WA,mountain
52375,Green Mountain,4413,3.02,833,47.85970,-122.97270,1,Jefferson County,WA,mountain
52907,Bluff Mountain,3928,0.75,428,45.74220,-122.19090,1,Skamania County,WA,mountain
53381,Pumpkin Mountain,3482,2.57,502,48.78510,-121.06290,1,Whatcom County,WA,mountain
54856,Hembre Mountain,1818,7.84,468,46.29870,-120.29660,1,Yakima County,WA,mountain
55284,Lone Mountain,1178,2.88,708,47.46340,-123.97150,1,Grays Harbor County,WA,mountain
56492,Rogers Peak,9980,3.33,360,36.21810,-117.08580,2,Inyo County,CA,peak
56887,Cole Peak,8971,1.77,583,41.27700,-120.16760,2,Modoc County,CA,peak
59428,Kokoweef Peak,6053,2.90,853,35.42000,-115.49380,2,San Bernardino County,CA,peak
62743,Bucks Peak,4090,2.84,550,40.91320,-122.32570,2,Shasta County,CA,peak
65623,Black Mountain,2820,7.18,767,37.31760,-122.14760,1,Santa Clara County,CA,mountain
69401,Ramage Peak,1401,1.75,301,37.79040,-122.06900,2,Alameda County,CA,peak
74254,Young Mountain,5710,2.74,760,34.58930,-112.73650,1,Yavapai County,AZ,mountain
76103,Tam O&#039;Shanter Peak,4633,0.99,613,33.08880,-110.81500,2,Gila County,AZ,peak
76887,Diaz Peak,4024,4.41,1501,31.96800,-112.66140,2,Pima County,AZ,peak
79025,Bunyan Peak,2410,5.88,1270,33.11420,-112.96490,2,Maricopa County,AZ,peak
92871,Bearpen Mountain,3530,0.76,40,42.27350,-74.48360,1,Greene County,NY,mountain
92914,San Antonio Mountain,7023,2.88,1813,31.99510,-105.54940,1,Hudspeth County,TX,mountain
100628,"Anderson, Mount",3740,0.95,480,44.11250,-71.41770,0,Grafton County,NH,mount
105576,Ramsay Mountain,2530,1.79,280,36.96560,-80.93080,1,Wythe County,VA,mountain
108665,Stone Mountain,4980,5.60,1360,36.58120,-81.67670,1,Ashe County,NC,mountain
109371,Gingercake Mountain,4140,1.54,440,35.93870,-81.89040,1,Burke County,NC,mountain
118194,"Sequoyah, Mount",1730,4.46,420,36.06460,-94.14410,0,Washington County,AR,mount
119956,Smith Mountain,3582,3.14,345,38.88500,-79.38750,1,Pendleton County,WV,mountain
619,Sheep Mountain,13188,1.24,128,37.78530,-107.88600,1,Dolores County,CO,mountain
1242,Hermosa Peak,12579,3.66,1079,37.70980,-107.92840,2,San Juan County,CO,peak
2057,Klondike Mountain,11561,2.17,581,37.35670,-106.57950,1,Conejos County,CO,mountain
2385,Haystack Mountain,9105,1.55,205,39.91480,-106.29340,1,Summit County,CO,mountain
3013,Grouse Mountain,10195,1.32,495,37.59220,-106.70090,1,Rio Grande County,CO,mountain
3608,"Tyndall, Mount",9510,1.43,460,38.13220,-105.33310,0,Custer County,CO,mount
4124,Fritz Peak,9020,0.46,240,39.90960,-105.49090,2,Gilpin County,CO,peak
4603,Chromo Mountain,8605,0.65,465,37.04340,-106.86170,1,Archuleta County,CO,mountain
5067,Bull Mountain,8185,3.66,725,39.05740,-107.39600,1,Gunnison County,CO,mountain
5129,"Barker, Mount",11455,0.96,75,35.76340,-105.57000,0,San Miguel County,NM,mount
5723,Corner Mountain,7490,1.33,400,39.21550,-104.83960,1,Douglas County,CO,mountain
5962,Red Mountain,7105,3.55,365,40.90690,-105.27780,1,Larimer County,CO,mountain
6252,North Table Mountain,6575,4.15,580,39.77890,-105.22040,1,Jefferson County,CO,mountain
17156,Long Knife Peak,9784,3.58,2763,48.99810,-114.21140,2,Flathead County,MT,peak
17171,Lone Pine Peak,9700,8.81,2640,44.34370,-114.16920,2,Custer County,ID,peak
17184,Maiden Peak,7818,11.83,2598,43.62710,-121.96460,2,Deschutes County,OR,peak
17193,Dixie Mountain,8327,18.54,2427,39.93880,-120.28520,1,Plumas County,CA,mountain
17195,"Humphreys, Mount",13986,15.01,2563,37.27060,-118.67280,0,Inyo County,CA,mount
17200,Rattlesnake Mountain,3500,4.49,2560,47.45120,-121.80370,1,King County,WA,mountain
17202,"Merritt, Mount",10004,4.70,2904,48.87020,-113.78650,0,Glacier County,MT,mount
17212,Petersen Mountain,7857,10.23,2527,39.79590,-119.97620,1,Washoe County,NV,mountain
17224,Barry Goldwater Peak,4083,26.93,2513,33.57540,-112.57900,2,Maricopa County,AZ,peak
17228,Bacon Peak,7061,4.44,2505,48.66270,-121.52030,2,Whatcom County,WA,peak
17236,Three Fools Peak,7940,7.20,2489,48.90060,-120.76330,2,Okanogan County,WA,peak
17238,Aztec Peak,7748,36.18,2488,33.81210,-110.90790,2,Gila County,AZ,peak
17245,"Annie, Mount",6055,9.12,2475,48.66130,-119.05390,0,Okanogan County,WA,mount
17249,Frazier Mountain,8013,10.35,2452,34.77490,-118.96920,1,Ventura County,CA,mountain
15888,Potrillo Peak,5285,1.00,315,31.92340,-107.21050,2,Doña Ana County,NM,peak
16829,Fool Creek Peak,9712,23.32,3743,39.39250,-112.20720,2,Juab County,UT,peak
6918,Bomber Mountain,12860,1.24,1160,44.37030,-107.15520,1,Johnson County,WY,mountain
7915,Hesse Mountain,10385,2.13,645,44.12990,-107.04280,1,Johnson County,WY,mountain
114,Iowa Peak,13831,0.60,291,38.93960,-106.38290,2,Chaffee County,CO,peak
185,Loveland Mountain,13692,0.80,192,39.30840,-106.13980,1,Park County,CO,mountain
348,Treasury Mountain,13462,1.45,522,39.01420,-107.09910,1,Gunnison County,CO,mountain
9340,Logan Mountain,8134,3.46,834,44.55390,-109.34560,1,Park County,WY,mountain
11444,Jicarita Peak,12835,6.14,735,36.05540,-105.56240,2,Taos County,NM,peak
14509,Alamo Mountain,6670,5.80,1460,32.03250,-105.63800,1,Otero County,NM,mountain
15519,New Mountain,5767,0.87,72,34.90020,-107.32910,1,Cibola County,NM,mountain
15823,Black Mountain,5375,8.06,850,32.33320,-107.88400,1,Luna County,NM,mountain
16672,San Jacinto Peak,10804,20.69,8304,33.81470,-116.67950,2,Riverside County,CA,peak
16875,Piute Peak,8460,27.07,3507,35.44930,-118.38830,2,Kern County,CA,peak
16877,Elkhorn Peak,9095,12.73,3515,42.33390,-112.32830,2,Bannock County,ID,peak
17359,Saddle Mountain,3283,21.84,2343,45.96890,-123.68530,1,Clatsop County,OR,mountain
17569,Bald Mountain,5334,14.58,2114,47.03180,-116.57200,1,Latah County,ID,mountain
17628,Pedro Mountain,6455,16.92,2065,44.46460,-117.55560,1,Baker County,OR,mountain
18260,Thunder Mountain,10718,0.63,138,40.54170,-111.68420,1,Salt Lake County,UT,mountain
18587,Cherry Peak,9765,1.35,705,41.92320,-111.69620,2,Cache County,UT,peak
18749,Grandview Peak,9410,12.99,1910,40.85170,-111.75230,2,Salt Lake County,UT,peak
21089,East Cedar Mountain,7066,1.40,966,38.62110,-111.09460,1,Emery County,UT,mountain
24697,Cutoff Mountain,10695,5.66,1755,45.03190,-110.11520,1,Park County,MT,mountain
25203,Ipasha Peak,9572,1.29,1212,48.85160,-113.78680,2,Glacier County,MT,peak
25477,Kent Peak,9020,15.84,1720,46.06340,-113.79300,2,Granite County,MT,peak
31042,Deer Mountain,4423,3.76,339,45.18830,-108.93400,1,Carbon County,MT,mountain
32301,"Thompson, Mount",13494,3.02,1074,37.14270,-118.61340,0,Fresno County,CA,mount
34372,Parker Mountain,9151,1.75,611,44.60330,-114.54850,1,Lemhi County,ID,mountain
36737,Sugarloaf Mountain,7142,3.91,747,43.21150,-111.59100,1,Bingham County,ID,mountain
49842,Trico Mountain,6660,1.11,400,47.59730,-121.11350,1,King County,WA,mountain
50105,Coal Creek Mountain,6376,2.42,516,46.61160,-121.50680,1,Lewis County,WA,mountain
50901,"Gladys, Mount",5589,0.59,609,47.56910,-123.32610,0,Mason County,WA,mount
127097,Round Head Mountain,1770,4.62,360,40.96090,-75.80880,1,Carbon County,PA,mountain
128849,Tatum Mountain,2940,5.50,1200,34.77300,-84.63830,1,Murray County,GA,mountain
129383,Hickory Log Mountain,1550,8.05,320,34.28490,-84.50350,1,Cherokee County,GA,mountain
